condition,eta,delta,metadata_path,case,episode,rollout_path,cutting_error_volume,episode_cumulative_normalized_cutting_error_rate,part_remaining_rate,part_occupancy_rate,num_steps,step_cutting_error_volumes,step_part_remaining_rates,step_part_occupancy_rates,execution_error_enabled,execution_error_mode,execution_error_seed,cases_name,num_episodes_config,task_step_config,epoch,infer_model,control_mode,num_steps_with_shift,mean_abs_sampled_shift,mean_abs_applied_shift,max_abs_sampled_shift,max_abs_applied_shift
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_6/episode_1/rollout_data.pickle,92.0,191.66666666666666,4.166666666666666,99.999950000025,8,"[0.0, 24.0, 0.0, 24.0, 0.0, 12.0, 0.0, 32.0]","[100.0, 50.0, 50.0, 25.0, 25.0, 12.5, 12.5, 4.166666666666666]","[1.874999999267578, 2.4999999973958333, 3.9999999933333337, 9.999999916666667, 16.66666643518519, 49.999995833333685, 74.99999062500117, 99.999950000025]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.375,1.375,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_6/episode_2/rollout_data.pickle,88.0,183.33333333333331,0.0,0.0,8,"[12.0, 0.0, 32.0, 0.0, 0.0, 12.0, 0.0, 32.0]","[75.0, 75.0, 25.0, 25.0, 25.0, 18.75, 18.75, 0.0]","[1.5624999993218318, 3.1249999972873264, 2.7777777713477367, 6.249999967447916, 18.749999707031257, 37.49999843750007, 49.999997222222376, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,1.125,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_6/episode_3/rollout_data.pickle,52.0,108.33333333333333,25.0,49.99999791666675,8,"[0.0, 0.0, 0.0, 16.0, 12.0, 24.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 66.66666666666666, 50.0, 25.0, 25.0, 25.0]","[1.7045454539401472, 2.7272727257231404, 3.749999997070312, 6.249999987792969, 10.714285666454082, 14.285714115646261, 24.99999947916668, 49.99999791666675]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.125,1.125,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_6/episode_4/rollout_data.pickle,68.0,141.66666666666666,12.5,33.33333148148158,8,"[12.0, 0.0, 32.0, 0.0, 0.0, 24.0, 0.0, 0.0]","[75.0, 75.0, 25.0, 25.0, 25.0, 12.5, 12.5, 12.5]","[1.5624999993218318, 2.7777777756344304, 2.4691357973886094, 5.555555529835391, 11.111111008230454, 16.666666203703716, 24.999998958333375, 33.33333148148158]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.625,1.375,2.0,2.0
eta_0p0_delta_2,0.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D2_E100000/epsilon_greedy_00/Object_6/episode_5/rollout_data.pickle,0.0,0.0,100.0,24.489795793419407,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[1.4423076918743065, 1.4423076918743065, 2.3076923065828403, 4.285714281887755, 8.571428556122449, 12.24489792794669, 21.428571332908163, 24.489795793419407]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.25,0.875,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_4/episode_0/rollout_data.pickle,48.0,200.0,0.0,0.0,8,"[6.0, 8.0, 0.0, 6.0, 12.0, 16.0, 0.0, 0.0]","[75.0, 50.0, 50.0, 33.33333333333333, 16.666666666666664, 0.0, 0.0, 0.0]","[0.7812499996609159, 1.666666664351852, 3.333333324074074, 9.999999875000002, 39.9999960000004, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.375,0.875,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_4/episode_1/rollout_data.pickle,0.0,0.0,100.0,2.99999999625,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[0.7211538459371533, 0.7211538459371533, 0.7211538459371533, 0.7211538459371533, 0.7211538459371533, 1.1538461532914202, 1.4999999990625, 2.99999999625]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.375,1.375,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_4/episode_2/rollout_data.pickle,12.0,50.0,50.0,33.33333240740743,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0]","[0.937499999633789, 1.874999998535156, 3.333333328703704, 5.5555555426954735, 16.666666550925928, 19.999999833333334, 26.666666370370372, 33.33333240740743]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.125,1.0,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_4/episode_3/rollout_data.pickle,52.0,216.66666666666666,0.0,0.0,8,"[0.0, 12.0, 0.0, 12.0, 0.0, 0.0, 12.0, 16.0]","[100.0, 50.0, 50.0, 25.0, 25.0, 25.0, 0.0, 0.0]","[0.7812499997456869, 0.8928571421928145, 2.380952376228269, 3.5714285501700678, 12.49999973958334, 18.749999414062522, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.375,1.375,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_4/episode_4/rollout_data.pickle,12.0,50.0,50.0,10.71428561862245,8,"[0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 50.0, 50.0, 50.0, 50.0]","[0.7211538459371533, 0.7211538459371533, 0.7211538459371533, 1.0489510484925915, 1.4423076905741494, 3.2967032876464195, 6.122448948354852, 10.71428561862245]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,1.125,0.875,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_4/episode_5/rollout_data.pickle,56.0,233.33333333333331,0.0,0.0,8,"[0.0, 0.0, 0.0, 12.0, 24.0, 8.0, 0.0, 12.0]","[100.0, 100.0, 100.0, 50.0, 0.0, 0.0, 0.0, 0.0]","[0.8522727269700736, 1.51515151419498, 2.203856747287551, 4.040404026799987, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,1.25,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_5/episode_0/rollout_data.pickle,57.0,158.33333333333331,0.0,0.0,8,"[0.0, 9.0, 12.0, 12.0, 0.0, 0.0, 24.0, 0.0]","[100.0, 75.0, 50.0, 33.33333333333333, 33.33333333333333, 33.33333333333333, 0.0, 0.0]","[1.1718749996185303, 1.7578124988555908, 3.1249999945746527, 6.249999967447916, 16.66666643518519, 24.99999947916668, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.25,1.125,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_5/episode_1/rollout_data.pickle,54.0,150.0,11.11111111111111,33.33333055555579,8,"[0.0, 9.0, 24.0, 0.0, 0.0, 0.0, 12.0, 9.0]","[100.0, 75.0, 25.0, 25.0, 25.0, 25.0, 16.666666666666664, 11.11111111111111]","[1.1718749996185303, 1.7578124988555908, 1.87499999609375, 3.749999984375, 5.99999996, 14.999999750000004, 19.999999333333353, 33.33333055555579]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,8,1.25,1.25,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_5/episode_2/rollout_data.pickle,21.0,58.33333333333333,50.0,37.49999921875002,8,"[12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0]","[66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 50.0]","[1.0416666662145544, 1.8518518504229537, 3.2921810654428243, 7.407407384545039, 11.111111059670781, 19.999999833333334, 24.999999739583338, 37.49999921875002]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.125,1.125,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_5/episode_3/rollout_data.pickle,39.0,108.33333333333333,16.666666666666664,74.99999062500117,8,"[0.0, 0.0, 9.0, 0.0, 18.0, 0.0, 0.0, 12.0]","[100.0, 100.0, 75.0, 75.0, 25.0, 25.0, 25.0, 16.666666666666664]","[1.2784090904551104, 2.9220779197061053, 4.383116876001434, 6.887755084470013, 18.3673465639317, 25.714284979591863, 44.99999775000011, 74.99999062500117]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.0,1.0,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_5/episode_4/rollout_data.pickle,0.0,0.0,100.0,47.99999936000001,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[1.4062499994506836, 2.812499997802734, 4.499999994375, 14.9999999375, 24.99999982638889, 33.33333302469136, 39.99999955555556, 47.99999936000001]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,0.625,0.5,1.0,1.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_5/episode_5/rollout_data.pickle,21.0,58.33333333333333,50.0,49.99999861111115,8,"[0.0, 0.0, 0.0, 0.0, 9.0, 12.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 75.0, 50.0, 50.0, 50.0]","[1.4062499994506836, 2.812499997802734, 4.499999994375, 7.499999984375, 14.062499926757813, 24.99999965277778, 37.49999921875002, 49.99999861111115]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.125,1.0,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_6/episode_0/rollout_data.pickle,16.0,33.33333333333333,66.66666666666666,4.57142856489796,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 66.66666666666666]","[1.4423076918743065, 1.4423076918743065, 2.097902096985183, 2.8846153828818415, 3.749999997070312, 4.285714281887755, 4.897959178675552, 4.57142856489796]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,1.0,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_6/episode_1/rollout_data.pickle,92.0,191.66666666666666,4.166666666666666,99.999950000025,8,"[0.0, 24.0, 0.0, 24.0, 0.0, 12.0, 0.0, 32.0]","[100.0, 50.0, 50.0, 25.0, 25.0, 12.5, 12.5, 4.166666666666666]","[1.874999999267578, 2.4999999973958333, 3.9999999933333337, 9.999999916666667, 16.66666643518519, 49.999995833333685, 74.99999062500117, 99.999950000025]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.375,1.375,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_6/episode_2/rollout_data.pickle,88.0,183.33333333333331,0.0,0.0,8,"[12.0, 0.0, 32.0, 0.0, 0.0, 12.0, 0.0, 32.0]","[75.0, 75.0, 25.0, 25.0, 25.0, 18.75, 18.75, 0.0]","[1.5624999993218318, 3.1249999972873264, 2.7777777713477367, 6.249999967447916, 18.749999707031257, 37.49999843750007, 49.999997222222376, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,1.125,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_6/episode_3/rollout_data.pickle,64.0,133.33333333333331,0.0,0.0,8,"[0.0, 0.0, 0.0, 16.0, 24.0, 24.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 66.66666666666666, 33.33333333333333, 0.0, 0.0, 0.0]","[1.7045454539401472, 3.03030302838996, 4.166666663049768, 8.333333311631945, 11.11111103395062, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.125,1.125,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_6/episode_4/rollout_data.pickle,68.0,141.66666666666666,12.5,33.33333148148158,8,"[12.0, 0.0, 32.0, 0.0, 0.0, 24.0, 0.0, 0.0]","[75.0, 75.0, 25.0, 25.0, 25.0, 12.5, 12.5, 12.5]","[1.5624999993218318, 2.7777777756344304, 2.4691357973886094, 5.555555529835391, 11.111111008230454, 16.666666203703716, 24.999998958333375, 33.33333148148158]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.625,1.375,2.0,2.0
eta_0p5_delta_2,0.5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D2_E100000/epsilon_greedy_00/Object_6/episode_5/rollout_data.pickle,56.0,116.66666666666666,16.666666666666664,53.33332977777802,8,"[0.0, 0.0, 0.0, 32.0, 0.0, 0.0, 0.0, 24.0]","[100.0, 100.0, 100.0, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 16.666666666666664]","[1.4423076918743065, 1.4423076918743065, 2.8846153828818415, 7.692307655325443, 15.384615236686392, 24.999999609375006, 39.999999000000024, 53.33332977777802]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,1.125,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_4/episode_0/rollout_data.pickle,24.0,100.0,0.0,0.0,8,"[6.0, 0.0, 12.0, 6.0, 0.0, 0.0, 0.0, 0.0]","[75.0, 75.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7812499996609159, 1.757812498283386, 1.1718749977111818, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,1.375,0.5,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_4/episode_1/rollout_data.pickle,24.0,100.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 24.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 0.0, 0.0, 0.0]","[0.7211538459371533, 0.7211538459371533, 0.7211538459371533, 0.7211538459371533, 0.7211538459371533, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.375,1.375,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_4/episode_2/rollout_data.pickle,12.0,50.0,50.0,59.99999700000015,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0]","[0.937499999633789, 2.4999999973958333, 4.999999989583333, 8.333333304398147, 33.33333287037038, 39.99999933333335, 47.99999904000003, 59.99999700000015]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.125,1.0,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_4/episode_3/rollout_data.pickle,8.0,33.33333333333333,66.66666666666666,4.166666655815972,8,"[0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666, 66.66666666666666]","[0.7812499997456869, 1.6666666649305555, 4.166666655815972, 4.166666655815972, 4.166666655815972, 4.166666655815972, 4.166666655815972, 4.166666655815972]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.375,0.875,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_4/episode_4/rollout_data.pickle,12.0,50.0,50.0,8.333333275462964,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 50.0, 50.0]","[0.7211538459371533, 0.7211538459371533, 0.7211538459371533, 1.4423076914409207, 2.5641025613631383, 3.333333324074074, 8.333333275462964, 8.333333275462964]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,1.125,0.875,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_4/episode_5/rollout_data.pickle,48.0,200.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 24.0, 12.0, 12.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8522727269700736, 1.7045454533348399, 2.7272727241735537, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,1.25,2.0,2.0
